128.0, 30.0, 
129.0, 30.0, 
130.0, 30.0, 
131.0, 24.0, 
132.0, 30.0, 
133.0, 0.0, 
134.0, 0.0, 
135.0, 0.0, 
136.0, 13.8, 
137.0, 0.0, 
138.0, 0.0, 
139.0, 0.0, 
140.0, 0.0, 
141.0, 0.6, 
142.0, 0.0, 
143.0, 0.0, 
144.0, 0.0, 
145.0, 0.6, 
146.0, 0.0, 
147.0, 0.6, 
148.0, 0.0, 
149.0, 0.6, 
150.0, 0.0, 
151.0, 0.6, 
152.0, 0.0, 
153.0, 0.6, 
154.0, 0.6, 
155.0, 1.2, 
156.0, 1.2, 
157.0, 0.6, 
158.0, 1.2, 
159.0, 0.6, 
160.0, 0.6, 
161.0, 1.8, 
162.0, 0.6, 
163.0, 6.0, 
164.0, 1.2, 
165.0, 0.0, 
166.0, 3.0, 
167.0, 1.8, 
168.0, 3.0, 
169.0, 1.2, 
170.0, 0.6, 
171.0, 0.0, 
172.0, 0.0, 
173.0, 15.0, 
174.0, 3.0, 
175.0, 3.6, 
176.0, 3.6, 
177.0, 3.6, 
178.0, 4.2, 
179.0, 3.6, 
180.0, 3.0, 
181.0, 4.2, 
182.0, 29.4, 
183.0, 0.0, 
184.0, 0.0, 
185.0, 0.0, 
186.0, 0.0, 
187.0, 0.0, 
188.0, 0.6, 
189.0, 4.8, 
190.0, 30.0, 
191.0, 4.8, 
192.0, 0.0, 
193.0, 0.0, 
194.0, 0.0, 
195.0, 0.0, 
196.0, 0.0, 
197.0, 0.0, 
198.0, 0.0, 
199.0, 0.0, 
200.0, 0.0, 
201.0, 0.0, 
202.0, 0.0, 
203.0, 0.0, 
204.0, 0.0, 
205.0, 0.0, 
206.0, 0.0, 
207.0, 0.0, 
208.0, 1.2, 
209.0, 4.2, 
210.0, 30.0, 
211.0, 4.8, 
212.0, 6.0, 
213.0, 1.8, 
214.0, 0.6, 
215.0, 3.0, 
216.0, 2.4, 
217.0, 3.6, 
218.0, 3.6, 
219.0, 3.6, 
220.0, 3.6, 
221.0, 3.0, 
222.0, 3.6, 
223.0, 3.0, 
224.0, 1.8, 
225.0, 0.0, 
226.0, 0.0, 
227.0, 0.0, 
228.0, 0.0, 
229.0, 0.0, 
230.0, 0.0, 
231.0, 0.0, 
232.0, 0.0, 
233.0, 0.0, 
234.0, 0.0, 
235.0, 2.4, 
236.0, 3.6, 
237.0, 4.2, 
238.0, 6.0, 
239.0, 6.0, 
240.0, 4.2, 
241.0, 4.2, 
242.0, 4.2, 
243.0, 4.2, 
244.0, 4.2, 
245.0, 0.0, 
246.0, 0.0, 
