# Objectif from: value function and simulated trajectory, runningCost switchingCost finalCost
-179.238	-1913.81	-1913.81	0	0
# Data layout: time_steps  dim_state  dim_control  nb_mode
118 4 2 1
# Variable names: 
canopy soilMoisture nitrogen totalFertig irig Icn 
# Data layout: time  state  control  mode
0	0.0082	0.379	7.221	7.00001	10	0.5	0
1	0.00881663	0.38147	7.68376	7.50001	10	0.5	0
2	0.0092369	0.387713	8.12076	8.00001	10	0.5	0
3	0.0100432	0.387526	8.49209	8.50001	10	0.5	0
4	0.0109102	0.376115	8.85941	9.00001	10	0.5	0
5	0.0116326	0.394984	9.34603	9.50001	10	0.5	0
6	0.0119727	0.382168	9.6187	10	10	0.5	0
7	0.0128865	0.379655	10.0311	10.5	10	0.5	0
8	0.0141472	0.380938	10.4707	11	10	0.5	0
9	0.0154543	0.380276	10.891	11.5	10	0.5	0
10	0.0170886	0.380556	11.3167	12	10	0.5	0
11	0.0197562	0.379838	11.7345	12.5	6.8	0.34	0
12	0.0226111	0.377257	11.9997	12.84	0.8	0.04	0
13	0.026364	0.372613	12.0012	12.88	0	0	0
14	0.0311523	0.370636	11.996	12.88	0.2	0.01	0
15	0.03703	0.368772	11.9996	12.89	0.2	0.01	0
16	0.043877	0.366933	12.0021	12.9	0.2	0.01	0
17	0.0529044	0.364836	12.0021	12.91	0.2	0.01	0
18	0.0631809	0.36503	12.0006	12.92	0.2	0.01	0
19	0.072879	0.365625	11.9996	12.93	0.2	0.01	0
20	0.082668	0.364192	11.9984	12.94	0.2	0.01	0
21	0.0917106	0.36303	11.998	12.95	0.4	0.02	0
22	0.104449	0.361859	12.0031	12.97	0.2	0.01	0
23	0.113163	0.363155	12.0027	12.98	0.2	0.01	0
24	0.125868	0.364624	11.9975	12.99	0.2	0.01	0
25	0.132805	0.366238	11.9991	13	0.6	0.03	0
26	0.152357	0.364676	12.005	13.03	0.6	0.03	0
27	0.177696	0.362706	12.0031	13.06	0.8	0.04	0
28	0.208532	0.360631	12.003	13.1	1	0.05	0
29	0.243864	0.358765	12.0051	13.15	0.4	0.02	0
30	0.25878	0.35794	12.0039	13.17	1	0.05	0
31	0.293981	0.356096	12.0027	13.22	0.4	0.02	0
32	0.309909	0.359241	11.9982	13.24	0.6	0.03	0
33	0.323947	0.367337	12.0061	13.27	1.4	0.07	0
34	0.373678	0.364757	11.9961	13.34	0.8	0.04	0
35	0.39642	0.392143	11.9963	13.38	6.6	0.33	0
36	0.437904	0.367621	11.9988	13.71	1.2	0.06	0
37	0.465696	0.366492	12.004	13.77	0.2	0.01	0
38	0.4727	0.381692	11.9993	13.78	2.6	0.13	0
39	0.486147	0.37356	11.9998	13.91	1	0.05	0
40	0.510164	0.378799	11.9973	13.96	2.8	0.14	0
41	0.543785	0.372341	12.002	14.1	1	0.05	0
42	0.567318	0.371448	11.9931	14.15	0.6	0.03	0
43	0.578058	0.400758	11.9946	14.18	9.2	0.46	0
44	0.608372	0.365298	12.0015	14.64	1.8	0.09	0
45	0.63725	0.363966	12.0051	14.73	2.4	0.12	0
46	0.674986	0.361987	12.0015	14.85	2.8	0.14	0
47	0.712849	0.359886	11.9999	14.99	3.2	0.16	0
48	0.748417	0.357827	12.0046	15.15	3.4	0.17	0
49	0.781057	0.355608	12.0057	15.32	3.6	0.18	0
50	0.810804	0.353131	12.0001	15.5	3.6	0.18	0
51	0.83465	0.350815	11.9971	15.68	4	0.2	0
52	0.85572	0.348468	11.9988	15.88	3	0.15	0
53	0.868681	0.346628	11.9963	16.03	3.8	0.19	0
54	0.882042	0.344561	12.0005	16.22	4.4	0.22	0
55	0.895109	0.341936	11.997	16.44	4.6	0.23	0
56	0.906021	0.338997	11.9859	16.67	0	0	0
57	0.912291	0.333295	11.803	16.67	0	0	0
58	0.917743	0.327232	11.6079	16.67	0	0	0
59	0.922801	0.320245	11.3826	16.67	0	0	0
60	0.926414	0.313799	11.1743	16.67	0.8	0.04	0
61	0.929379	0.307911	10.9978	16.71	0	0	0
62	0.932021	0.300302	10.7512	16.71	8.4	0.42	0
63	0.933446	0.305242	10.9941	17.13	3.6	0.18	0
64	0.934619	0.303373	10.9966	17.31	3	0.15	0
65	0.935784	0.299961	10.932	17.46	4.4	0.22	0
66	0.936414	0.299797	11.0038	17.68	4.2	0.21	0
67	0.937165	0.297604	11.0061	17.89	2.2	0.11	0
68	0.937653	0.300351	10.9454	18	5.2	0.26	0
69	0.938137	0.299266	11.0012	18.26	4.6	0.23	0
70	0.938576	0.296664	10.9971	18.49	3	0.15	0
71	0.938779	0.29532	11.0059	18.64	4	0.2	0
72	0.93904	0.292803	10.994	18.84	4.4	0.22	0
73	0.939249	0.290571	10.9983	19.06	4.2	0.21	0
