128.0, 4.8, 
129.0, 0.4, 
130.0, 1.6, 
131.0, 0.0, 
132.0, 0.0, 
133.0, 0.0, 
134.0, 0.0, 
135.0, 6.8, 
136.0, 0.2, 
137.0, 0.0, 
138.0, 0.2, 
139.0, 0.0, 
140.0, 0.2, 
141.0, 0.2, 
142.0, 0.2, 
143.0, 0.2, 
144.0, 0.2, 
145.0, 0.4, 
146.0, 0.2, 
147.0, 0.4, 
148.0, 0.2, 
149.0, 0.4, 
150.0, 0.2, 
151.0, 0.4, 
152.0, 0.4, 
153.0, 0.6, 
154.0, 0.8, 
155.0, 1.0, 
156.0, 1.2, 
157.0, 0.6, 
158.0, 1.2, 
159.0, 0.6, 
160.0, 0.6, 
161.0, 2.0, 
162.0, 1.0, 
163.0, 6.0, 
164.0, 0.2, 
165.0, 0.0, 
166.0, 0.0, 
167.0, 0.0, 
168.0, 0.0, 
169.0, 0.0, 
170.0, 0.0, 
171.0, 0.0, 
172.0, 0.6, 
173.0, 2.6, 
174.0, 3.2, 
175.0, 3.4, 
176.0, 3.6, 
177.0, 4.0, 
178.0, 3.8, 
179.0, 4.2, 
180.0, 1.2, 
181.0, 3.6, 
182.0, 6.6, 
183.0, 4.8, 
184.0, 3.8, 
185.0, 4.0, 
186.0, 4.4, 
187.0, 4.2, 
188.0, 4.4, 
189.0, 5.0, 
190.0, 3.6, 
191.0, 3.6, 
192.0, 4.2, 
193.0, 1.2, 
194.0, 0.0, 
195.0, 0.0, 
196.0, 0.0, 
197.0, 0.0, 
198.0, 1.0, 
199.0, 4.2, 
200.0, 4.4, 
201.0, 4.0, 
202.0, 2.0, 
203.0, 1.4, 
204.0, 3.2, 
205.0, 3.4, 
206.0, 3.4, 
207.0, 2.6, 
208.0, 4.0, 
209.0, 4.0, 
210.0, 2.4, 
211.0, 0.0, 
212.0, 8.2, 
213.0, 1.8, 
214.0, 1.0, 
215.0, 2.4, 
216.0, 0.0, 
217.0, 0.0, 
218.0, 0.0, 
219.0, 2.0, 
220.0, 5.6, 
221.0, 4.4, 
222.0, 5.4, 
223.0, 4.0, 
224.0, 4.4, 
225.0, 4.4, 
226.0, 4.8, 
227.0, 3.0, 
228.0, 4.4, 
229.0, 4.8, 
230.0, 3.6, 
231.0, 4.6, 
232.0, 5.0, 
233.0, 5.6, 
234.0, 5.8, 
235.0, 5.0, 
236.0, 3.6, 
237.0, 4.6, 
238.0, 6.0, 
239.0, 5.8, 
240.0, 4.4, 
241.0, 4.0, 
242.0, 4.2, 
243.0, 4.0, 
244.0, 4.2, 
245.0, 0.0, 
246.0, 0.0, 
