# Objectif from: value function and simulated trajectory, runningCost switchingCost finalCost
-201.45	-2036.1	-2036.1	0	0
# Data layout: time_steps  dim_state  dim_control  nb_mode
118 4 2 1
# Variable names: 
canopy soilMoisture nitrogen totalFertig irig Icn 
# Data layout: time  state  control  mode
0	0.0082	0.379	7.221	1.00001	10	0.5	0
1	0.00881663	0.38147	7.68376	1.50001	10	0.5	0
2	0.0092369	0.387713	8.12076	2.00001	10	0.5	0
3	0.0100432	0.387526	8.49209	2.50001	10	0.5	0
4	0.0109102	0.376115	8.85941	3.00001	10	0.5	0
5	0.0116326	0.394984	9.34603	3.50001	10	0.5	0
6	0.0119727	0.382168	9.6187	4.00001	10	0.5	0
7	0.0128865	0.379655	10.0311	4.50001	10	0.5	0
8	0.0141472	0.380938	10.4707	5.00001	10	0.5	0
9	0.0154543	0.380276	10.891	5.50001	10	0.5	0
10	0.0170886	0.380556	11.3167	6.00001	10	0.5	0
11	0.0197562	0.379838	11.7345	6.50001	6.8	0.34	0
12	0.0226111	0.377257	11.9997	6.84001	10	0.5	0
13	0.026364	0.381813	12.4612	7.34001	10	0.5	0
14	0.031216	0.378881	12.8492	7.84001	4.4	0.22	0
15	0.0372207	0.374957	12.9995	8.06001	0.2	0.01	0
16	0.0441989	0.373081	13.0018	8.07001	0.2	0.01	0
17	0.0533702	0.370943	13.0016	8.08001	0.2	0.01	0
18	0.0637641	0.371097	13	8.09001	0.2	0.01	0
19	0.0735821	0.371661	12.9989	8.10001	0.2	0.01	0
20	0.0835119	0.3702	12.9976	8.11001	0.2	0.01	0
21	0.092653	0.369015	12.997	8.12001	0.4	0.02	0
22	0.105508	0.367814	13.0019	8.14001	0.2	0.01	0
23	0.114299	0.369093	13.0015	8.15001	0.4	0.02	0
24	0.127114	0.370738	13.0061	8.17001	0	0	0
25	0.134129	0.372139	12.9975	8.17001	0.6	0.03	0
26	0.153987	0.370544	13.0031	8.20001	0.6	0.03	0
27	0.179606	0.368536	13.0008	8.23001	0.8	0.04	0
28	0.210695	0.36642	13.0002	8.27001	1	0.05	0
29	0.246288	0.364513	13.0018	8.32001	0.4	0.02	0
30	0.2613	0.363672	13.0004	8.34001	1	0.05	0
31	0.296713	0.361792	12.9987	8.39001	0.6	0.03	0
32	0.312721	0.365123	13.004	8.42001	0.4	0.02	0
33	0.326822	0.373006	13.0017	8.44001	1.6	0.08	0
34	0.377243	0.370583	13.0002	8.52001	0.8	0.04	0
35	0.400135	0.39795	12.9998	8.56001	8.8	0.44	0
36	0.444544	0.3663	12.9984	9.00001	1.2	0.06	0
37	0.472692	0.365156	13.0021	9.06001	0.2	0.01	0
38	0.479749	0.380352	12.9971	9.07001	2.4	0.12	0
39	0.493858	0.374156	12.9989	9.19001	1.2	0.06	0
40	0.518497	0.379576	13.0042	9.25001	3	0.15	0
41	0.553409	0.372046	12.9968	9.40001	1.4	0.07	0
42	0.577333	0.37153	13.0054	9.47001	0.4	0.02	0
43	0.588204	0.400629	12.9957	9.49001	10	0.5	0
44	0.620697	0.366143	13.0051	9.99001	1.6	0.08	0
45	0.649192	0.364572	12.9966	10.07	2.6	0.13	0
46	0.686136	0.362743	13.0006	10.2	3	0.15	0
47	0.723005	0.36079	13.0066	10.35	3	0.15	0
48	0.757467	0.358482	12.9991	10.5	3.4	0.17	0
49	0.788941	0.356218	12.9981	10.67	3.8	0.19	0
50	0.817498	0.353899	13.0007	10.86	3.8	0.19	0
51	0.840295	0.35175	13.0062	11.05	4	0.2	0
52	0.860371	0.349373	13.0065	11.25	3	0.15	0
53	0.872684	0.347514	13.0032	11.4	3.6	0.18	0
54	0.885353	0.345228	12.9966	11.58	4.6	0.23	0
55	0.897719	0.342784	13.0022	11.81	4.8	0.24	0
56	0.908027	0.340028	13.0005	12.05	3.6	0.18	0
57	0.91394	0.337917	12.9971	12.23	4	0.2	0
58	0.919077	0.335844	13.0016	12.43	4.6	0.23	0
59	0.923838	0.333444	13.006	12.66	4	0.2	0
60	0.927237	0.330986	12.9975	12.86	4.4	0.22	0
61	0.930026	0.328685	13.0008	13.08	5	0.25	0
62	0.932508	0.326061	13.0041	13.33	3.4	0.17	0
63	0.933847	0.325989	12.9968	13.5	3.6	0.18	0
64	0.934949	0.324111	12.9993	13.68	4.4	0.22	0
65	0.936043	0.322087	13.0046	13.9	2.8	0.14	0
66	0.936634	0.320316	12.9963	14.04	4.2	0.21	0
67	0.937339	0.318113	12.9986	14.25	3.4	0.17	0
68	0.937797	0.322052	12.9978	14.42	4.2	0.21	0
69	0.938251	0.319958	13.0036	14.63	4.6	0.23	0
70	0.938664	0.317347	12.9995	14.86	2.8	0.14	0
71	0.938854	0.315796	12.9983	15	4.2	0.21	0
72	0.939099	0.31347	12.9963	15.21	4.4	0.22	0
