# Objectif from: value function and simulated trajectory, runningCost switchingCost finalCost
-151.478	-1617.79	-1617.79	0	0
# Data layout: time_steps  dim_state  dim_control  nb_mode
118 4 2 1
# Variable names: 
canopy soilMoisture nitrogen totalFertig irig Icn 
# Data layout: time  state  control  mode
0	0.0082	0.379	7.221	11	10	0.5	0
1	0.00881663	0.38147	7.68376	11.5	10	0.5	0
2	0.0092369	0.387713	8.12076	12	10	0.5	0
3	0.0100432	0.387526	8.49209	12.5	10	0.5	0
4	0.0109102	0.376115	8.85941	13	10	0.5	0
5	0.0116326	0.394984	9.34603	13.5	10	0.5	0
6	0.0119727	0.382168	9.6187	14	10	0.5	0
7	0.0128865	0.379655	10.0311	14.5	10	0.5	0
8	0.0141472	0.380938	10.4707	15	10	0.5	0
9	0.0154543	0.380276	10.891	15.5	10	0.5	0
10	0.0170886	0.380556	11.3167	16	10	0.5	0
11	0.0197562	0.379838	11.7345	16.5	6.8	0.34	0
12	0.0226111	0.377257	11.9997	16.84	0.8	0.04	0
13	0.026364	0.372613	12.0012	16.88	0	0	0
14	0.0311523	0.370636	11.996	16.88	0.2	0.01	0
15	0.03703	0.368772	11.9996	16.89	0.2	0.01	0
16	0.043877	0.366933	12.0021	16.9	0.2	0.01	0
17	0.0529044	0.364836	12.0021	16.91	0.2	0.01	0
18	0.0631809	0.36503	12.0006	16.92	0.2	0.01	0
19	0.072879	0.365625	11.9996	16.93	0.2	0.01	0
20	0.082668	0.364192	11.9984	16.94	0.2	0.01	0
21	0.0917106	0.36303	11.998	16.95	0.4	0.02	0
22	0.104449	0.361859	12.0031	16.97	0.2	0.01	0
23	0.113163	0.363155	12.0027	16.98	0.2	0.01	0
24	0.125868	0.364624	11.9975	16.99	0.2	0.01	0
25	0.132805	0.366238	11.9991	17	0.4	0.02	0
26	0.152357	0.364476	11.995	17.02	0.6	0.03	0
27	0.177689	0.362507	11.9932	17.05	0.8	0.04	0
28	0.208524	0.360433	11.993	17.09	1	0.05	0
29	0.243855	0.358568	11.9952	17.14	0.4	0.02	0
